entry_time,entry_price,exit_time,exit_price,quantity,direction,pnl,pnl_percent,status,exit_reason,holding_days
2025-09-23T23:59:59.999000,111980.5841,2025-10-23T23:59:59.999000,109992.89223,0.08930119520603573,LONG,-177.50325969231974,-0.017750325969231984,CLOSED,MAX_HOLDING_PERIOD,30
2025-11-04T23:59:59.999000,101480.73509,2025-11-20T23:59:59.999000,86575.31961,0.09679173817174683,LONG,-1442.7210724812617,-0.14687926202722967,CLOSED,STOP_LOSS,16
2025-11-20T23:59:59.999000,86627.28039,2025-12-20T23:59:59.999000,88294.30376000001,0.09673368054613148,LONG,161.2573061365165,0.01924363044176136,CLOSED,MAX_HOLDING_PERIOD,30
2026-01-20T23:59:59.999000,88417.11718,2026-01-31T23:59:59.999000,78683.18796000001,0.09659931522733385,LONG,-940.2908971233351,-0.11009100421339924,CLOSED,STOP_LOSS,11
2026-01-31T23:59:59.999000,78730.41204,2026-02-05T23:59:59.999000,62849.23957,0.09654137302085941,LONG,-1533.190195434873,-0.2017158561539264,CLOSED,STOP_LOSS,5
2026-02-05T23:59:59.999000,62886.96043,2026-03-05T23:59:59.999000,70833.54356,0.09648346556928236,LONG,766.7138798167957,0.1263629705691598,CLOSED,MAX_HOLDING_PERIOD,28
2026-05-22T23:59:59.999000,75535.75393,2026-05-22T23:59:59.999000,75490.44607,0.09047722973090237,LONG,-4.099329657835635,-0.0005998200539838461,CLOSED,END_OF_BACKTEST,0
