symbol,timeframe,r1,r2,strategy_name,start_time,end_time,total_return,annual_return,max_drawdown,sharpe_ratio,win_rate,profit_factor,total_trades,winning_trades,losing_trades,avg_win,avg_loss,final_capital
BTCUSDT,1d,11,76,RSI_R1_11_R2_76,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,77,RSI_R1_11_R2_77,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,78,RSI_R1_11_R2_78,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,79,RSI_R1_11_R2_79,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,80,RSI_R1_11_R2_80,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,81,RSI_R1_11_R2_81,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,82,RSI_R1_11_R2_82,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,83,RSI_R1_11_R2_83,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,84,RSI_R1_11_R2_84,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,85,RSI_R1_11_R2_85,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,86,RSI_R1_11_R2_86,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,87,RSI_R1_11_R2_87,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,88,RSI_R1_11_R2_88,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,89,RSI_R1_11_R2_89,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,90,RSI_R1_11_R2_90,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,91,RSI_R1_11_R2_91,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,92,RSI_R1_11_R2_92,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,93,RSI_R1_11_R2_93,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,94,RSI_R1_11_R2_94,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,95,RSI_R1_11_R2_95,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,96,RSI_R1_11_R2_96,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,97,RSI_R1_11_R2_97,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,98,RSI_R1_11_R2_98,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,99,RSI_R1_11_R2_99,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,11,100,RSI_R1_11_R2_100,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.12636297056915974,0.17395479773092326,-0.09232753793704665,0.764208406922024,1.0,999.0,1,1,0,0.1263629705691598,0.0,11263.629705691597
BTCUSDT,1d,12,60,RSI_R1_12_R2_60,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.015709404593791443,-0.021114877178364355,-0.20157079197046565,-0.0013514086861354656,0.6666666666666666,0.9222211083749581,3,2,1,0.09782195057044618,-0.18329435338107103,9842.905954062086
BTCUSDT,1d,12,61,RSI_R1_12_R2_61,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.03922058517568657,0.053218450941014295,-0.20157079197046565,0.25674719022161163,0.6666666666666666,1.1941851854179162,3,2,1,0.12834058347744282,-0.18329435338107103,10392.205851756866
BTCUSDT,1d,12,62,RSI_R1_12_R2_62,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.03922058517568657,0.053218450941014295,-0.20157079197046565,0.25674719022161163,0.6666666666666666,1.1941851854179162,3,2,1,0.12834058347744282,-0.18329435338107103,10392.205851756866
BTCUSDT,1d,12,63,RSI_R1_12_R2_63,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,64,RSI_R1_12_R2_64,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,65,RSI_R1_12_R2_65,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,66,RSI_R1_12_R2_66,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,67,RSI_R1_12_R2_67,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,68,RSI_R1_12_R2_68,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,69,RSI_R1_12_R2_69,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,70,RSI_R1_12_R2_70,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,71,RSI_R1_12_R2_71,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,72,RSI_R1_12_R2_72,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.014146802513474359,-0.01901981190205171,-0.22569958836166168,0.025550769529260685,0.6666666666666666,0.9261661002906787,3,2,1,0.10004705593516994,-0.18329435338107103,9858.531974865256
BTCUSDT,1d,12,73,RSI_R1_12_R2_73,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,74,RSI_R1_12_R2_74,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,75,RSI_R1_12_R2_75,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,76,RSI_R1_12_R2_76,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,77,RSI_R1_12_R2_77,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,78,RSI_R1_12_R2_78,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,79,RSI_R1_12_R2_79,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,80,RSI_R1_12_R2_80,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,81,RSI_R1_12_R2_81,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,82,RSI_R1_12_R2_82,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,83,RSI_R1_12_R2_83,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,84,RSI_R1_12_R2_84,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,85,RSI_R1_12_R2_85,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,86,RSI_R1_12_R2_86,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,87,RSI_R1_12_R2_87,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,88,RSI_R1_12_R2_88,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,89,RSI_R1_12_R2_89,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,90,RSI_R1_12_R2_90,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,91,RSI_R1_12_R2_91,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,92,RSI_R1_12_R2_92,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,93,RSI_R1_12_R2_93,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,94,RSI_R1_12_R2_94,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,95,RSI_R1_12_R2_95,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,96,RSI_R1_12_R2_96,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,97,RSI_R1_12_R2_97,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,98,RSI_R1_12_R2_98,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,99,RSI_R1_12_R2_99,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,12,100,RSI_R1_12_R2_100,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.038393655170904095,-0.05139802047724007,-0.22569958836166168,-0.08268787783527172,0.6666666666666666,0.799618798476701,3,2,1,0.08584646484452507,-0.18329435338107103,9616.063448290959
BTCUSDT,1d,13,60,RSI_R1_13_R2_60,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04247978981901088,-0.0568267598102824,-0.20219468299218268,-0.13017721570434862,0.6666666666666666,0.807973678032244,3,2,1,0.09520550709685538,-0.2017158561539264,9575.202101809891
BTCUSDT,1d,13,61,RSI_R1_13_R2_61,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.010956233642743245,0.014794724980854213,-0.20219468299218268,0.13098524977078052,0.6666666666666666,1.0495267339598229,3,2,1,0.12572414000385201,-0.2017158561539264,10109.562336427432
BTCUSDT,1d,13,62,RSI_R1_13_R2_62,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,0.010956233642743245,0.014794724980854213,-0.20219468299218268,0.13098524977078052,0.6666666666666666,1.0495267339598229,3,2,1,0.12572414000385201,-0.2017158561539264,10109.562336427432
BTCUSDT,1d,13,63,RSI_R1_13_R2_63,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,64,RSI_R1_13_R2_64,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,65,RSI_R1_13_R2_65,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,66,RSI_R1_13_R2_66,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,67,RSI_R1_13_R2_67,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,68,RSI_R1_13_R2_68,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,69,RSI_R1_13_R2_69,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,70,RSI_R1_13_R2_70,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,71,RSI_R1_13_R2_71,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,72,RSI_R1_13_R2_72,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.04052878642612522,-0.05423570701563274,-0.24282455537468256,-0.09267654273124022,0.6666666666666666,0.80696217791716,3,2,1,0.09779869554737008,-0.2017158561539264,9594.712135738748
BTCUSDT,1d,13,73,RSI_R1_13_R2_73,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,74,RSI_R1_13_R2_74,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,75,RSI_R1_13_R2_75,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,76,RSI_R1_13_R2_76,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,77,RSI_R1_13_R2_77,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,78,RSI_R1_13_R2_78,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,79,RSI_R1_13_R2_79,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,80,RSI_R1_13_R2_80,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,81,RSI_R1_13_R2_81,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,82,RSI_R1_13_R2_82,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,83,RSI_R1_13_R2_83,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,84,RSI_R1_13_R2_84,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,85,RSI_R1_13_R2_85,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,86,RSI_R1_13_R2_86,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,87,RSI_R1_13_R2_87,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,88,RSI_R1_13_R2_88,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,89,RSI_R1_13_R2_89,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
BTCUSDT,1d,13,90,RSI_R1_13_R2_90,2025-08-25T00:00:00,2026-05-22T23:59:59.999000,-0.06412677972156107,-0.08545158060079405,-0.24282455537468256,-0.19999947269021756,0.6666666666666666,0.6945653944709125,3,2,1,0.08359810445672522,-0.2017158561539264,9358.73220278439
